id,title,original_title,overview,tagline,status,adult,video,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,original_language,homepage,imdb_id,poster_path,backdrop_path,genres,production_companies,production_countries,spoken_languages,origin_country,belongs_to_collection
191083,Images d'Ethiopie,Images d'Ethiopie,"A documentary about Ethiopia's culture, both traditional and modern.",,Released,False,False,1949-09-01,65,0,0,0.0,0.0,0,fr,,tt0286712,/4PZm7y2M7NZtaim1UzAb917b8LP.jpg,,"[{""id"": 99, ""name"": ""Documentary""}]",[],"[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}]","[{""english_name"": ""French"", ""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]","[""BE""]",null
191086,Skinned Alive,Skinned Alive,"In the heart of New York City, men are dying in very violent ways. They are being torn up and ripped apart...and eaten. The only connection is that they all die after hiring a prostitute. And searching for love in this city is Jeffrey...Jeffrey is a sad and lonely man. He hates his job, he hates his life and all he wants is a woman to shower with love and affection. Socially awkward and fearing rejection, Jeffrey finds his companionship with hookers. In a bizarre twist of fate, Jeffrey hires this hooker and almost instantly they fall madly in love. Now he has to find out just how much he is willing to accept in the name of true love...She is feeding on the men of New York City...and there is a lunatic that is hunting her down...and caught in the middle is Jeffrey, who only wanted to love and be loved.",Terror Runs Deep,Released,False,False,2008-08-26,90,0,0,0.2704,3.4,8,en,,tt0831377,/y4pSAj3PaMIiwSVaRus6g8TVZdi.jpg,,"[{""id"": 27, ""name"": ""Horror""}]","[{""id"": 66488, ""logo_path"": null, ""name"": ""Savage Roses Productions"", ""origin_country"": ""US""}, {""id"": 66489, ""logo_path"": null, ""name"": ""Lost Angeles Films"", ""origin_country"": """"}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}]","[""US""]",null
191098,Traffic Officer,Инспектор ГАИ,A comic drama about a permanently going duel between Traffic Officer and powerful businessman.,,Released,False,False,1982-06-06,79,0,0,0.5923,6.5,14,ru,,tt0084141,/8ZGWNiFEa1zzF5i9h19WA9Slhac.jpg,/10XGfJS782RarWQYjBuVpzosnie.jpg,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]","[{""id"": 21978, ""logo_path"": ""/3EP1gJYMGlEt7j17naPMg5e2LH2.png"", ""name"": ""Gorky Film Studios"", ""origin_country"": ""SU""}]","[{""iso_3166_1"": ""SU"", ""name"": ""Soviet Union""}]","[{""english_name"": ""Russian"", ""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]","[""SU""]",null
191099,Tarzana: The Wild Woman,"Tarzana, sesso selvaggio","The daughter of Sir Donovan is believed dead with her mother and other relatives in a plane crash in the African jungle. Fifteen years later, vague reports arrive in Europe that a Kenyan tribe has elected a white woman as their queen, Tarzana (meaning 'strange woman' in Bantu), and Sir Donovan wants to believe she is his daughter.",She swings through the jungle as naked as the animals,Released,False,False,1969-07-11,87,0,0,0.6619,2.75,8,it,,tt0065070,/s7fskmzZjzaEkCCvxg2m2HNhA9K.jpg,/rm8QBmgW7VJ0VrsnkLz9M2OvUwb.jpg,"[{""id"": 12, ""name"": ""Adventure""}]","[{""id"": 8500, ""logo_path"": null, ""name"": ""Romana Film"", ""origin_country"": ""IT""}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]","[{""english_name"": ""Italian"", ""iso_639_1"": ""it"", ""name"": ""Italiano""}]","[""IT""]",null
191097,Barry Hilton: Serial Comic,Barry Hilton: Serial Comic,"Filmed in the Lyric Theatre at Gold Reef City where Barry performed to sold out audiences. If you thought The Cousin couldn’t get any funnier, you were wrong!  His quick wit, animated physical antics and hilarious facial expressions will leave you gasping for air. Enjoy his well-timed delivery and perfect execution from the minute you push play right up till the last minute. Find out about the uproarious disadvantages of wearing crocs, how Eminem relates to car guards and dog-doo, how “The BOERE” braai and how comical teenage boys, who are addicted to the gym, can be.",,Released,False,False,2011-01-01,60,0,0,0.0887,7.0,1,en,http://www.barryhilton.co.za/news/serial-comic-dvd-now-available/,tt5650014,,,"[{""id"": 35, ""name"": ""Comedy""}]","[{""id"": 84321, ""logo_path"": null, ""name"": ""MJ Event Gear"", ""origin_country"": """"}]","[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]","[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}]","[""US""]",null
191104,Wolf,Wolf,A promising kickboxer struggles to resist the temptations of a life of crime.,,Released,False,False,2013-09-11,122,0,0,0.8516,6.7,53,nl,,tt2504404,/axGiNAdvkTJ3otlytSP2EEKQ1Qq.jpg,/7ToXi1lFK6E69dBTBxkOx5Oh9JV.jpg,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]","[{""id"": 36686, ""logo_path"": null, ""name"": ""Habbekrats"", ""origin_country"": """"}, {""id"": 22294, ""logo_path"": ""/xD7TJlNqBQM6KmdWyr22TUK1rCt.png"", ""name"": ""NTR"", ""origin_country"": ""NL""}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}]","[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}, {""english_name"": ""Dutch"", ""iso_639_1"": ""nl"", ""name"": ""Nederlands""}, {""english_name"": ""Arabic"", ""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""english_name"": ""French"", ""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""english_name"": ""Turkish"", ""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}]","[""NL""]",null
191106,Major Mura,Maiorul Mura,"A certain village nobleman Amédée dies, leaving a substantial legacy, but there is a matrimonial clause. The first of two men (who do not know each other) who will marry will receive the inheritance of one million.",,Released,False,False,1927-03-13,72,0,0,0.0143,5.6,7,ro,,tt0172759,/hJcLJoB5EtcfScAHCUCx205DiMy.jpg,,"[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 121599, ""logo_path"": null, ""name"": ""Filmul Asocia\u021biei Rom\u00e2ne"", ""origin_country"": """"}]","[{""iso_3166_1"": ""RO"", ""name"": ""Romania""}]","[{""english_name"": ""No Language"", ""iso_639_1"": ""xx"", ""name"": ""No Language""}]","[""RO""]",null
191101,The Hurried Man,L'Homme pressé,"Art collector Pierre Niox rushes through life, lives a frantic life, does everything in full speed -- searching for and acquiring works of art or real estate, marrying or even dying  -- and in total disregard for any kind of morality. His misdeeds finally turn on him and destroy him.",,Released,False,False,1977-08-10,91,0,0,1.1904,5.7,41,fr,,tt0076154,/3N5FIexrH6VZ6ERVFj08ZiAkMCf.jpg,/1GqjUNcm2dzoS7HVppx0emcbJdD.jpg,"[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 1713, ""logo_path"": null, ""name"": ""Adel Productions"", ""origin_country"": ""FR""}, {""id"": 6387, ""logo_path"": null, ""name"": ""Irrigazione Cinematografica"", ""origin_country"": ""IT""}, {""id"": 10522, ""logo_path"": ""/yah2JnPzeYIjOMq7YsCMoPvnFIs.png"", ""name"": ""Lira Films"", ""origin_country"": ""FR""}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]","[{""english_name"": ""French"", ""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]","[""FR""]",null
191118,Separation,Separation,Separation opens with an absolutely innocent shot of a young girl riding a bicycle. It isn’t until later in the film that we learn exactly what we were watching. And that is exactly what Separation is all about. This is a film that masterfully uses sleight of hand like a highly-skilled magician to show us one thing while setting up something completely different. And writer/director Greg White brings it all together in a tense film with an exciting climax that pulls back all the curtains.,"A young couple moves their struggling family to a small town, where a mysterious neighbor becomes a threat to their very existence.",Released,False,False,2013-04-15,81,0,0,0.5004,5.1,5,en,,tt1773041,/Ah056BdaMIaMBOi2lZlfgtPJ84s.jpg,/cQdztZTFy4BdGHtOAzMFDPr4O8U.jpg,"[{""id"": 53, ""name"": ""Thriller""}]",[],"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]","[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}]","[""CA""]",null
191114,Club Privè - Ti Presento I Dogo,Club Privè - Ti Presento I Dogo,Documentary about Club Dogo.,,Released,False,False,2012-11-25,0,0,0,0.0441,0.0,0,en,,,,,"[{""id"": 99, ""name"": ""Documentary""}]",[],[],[],"[""US""]",null
191111,Keine Angst,Keine Angst,"13-year-old Becky is not only the eldest sister for her three siblings, but also a surrogate mother, since the actual mother is mainly devoted to alcohol, the constantly running television and changing male acquaintances.",,Released,False,False,2009-09-15,0,0,0,0.2184,7.0,2,de,,tt1345459,/xHW3hrZYrnsDHaBvCkmNXDtTjqy.jpg,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10770, ""name"": ""TV Movie""}]",[],"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]","[{""english_name"": ""German"", ""iso_639_1"": ""de"", ""name"": ""Deutsch""}]","[""DE""]",null
191120,"Kevin Nealon: Whelmed, But Not Overly","Kevin Nealon: Whelmed, But Not Overly","Standup comedian, television star and author Kevin Nealon headlines this new comedy special that finds the new father daunted by fears, insecurities and doubts, but only slightly. Taped before an enthusiastic Denver, Colorado audience, this special finds the popular funny man in top form.",,Released,False,False,2012-08-04,57,0,0,0.3405,6.5,10,en,,tt2261735,/8YqscC1BUIi9rKn3muFBodyDWqH.jpg,,"[{""id"": 35, ""name"": ""Comedy""}]",[],[],[],"[""US""]",null
191112,Premachi Goshta,Premachi Goshta,"Premachi Goshta (Marathi: प्रेमाची गोष्ट , meaning: Story of Love) is a 2013 Marathi language film directed by Satish Rajwade.  The story is all about LOVE and discovering that correct person in life who can become the life partner. It's a story of believing on the person in front, its like a leap of faith.",,Released,False,False,2013-02-01,135,0,0,0.5111,6.8,4,mr,,tt2878406,/dLFFJtMtmxw78kX5l1wxQ6PGuIP.jpg,/43CSdjkT05Di93PTPj7UBgyHepY.jpg,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]","[{""id"": 110448, ""logo_path"": null, ""name"": ""Mirah Entertainment"", ""origin_country"": """"}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]","[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}, {""english_name"": ""Hindi"", ""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""english_name"": ""Marathi"", ""iso_639_1"": ""mr"", ""name"": """"}]","[""IN""]",null
191121,Raanjhanaa,रान्झाना,A small-town boy needs to break through the class divide to gain acceptance from his childhood sweetheart who is in love with big city ideals.,,Released,False,False,2013-06-21,140,6400000,1171761,1.6784,6.602,162,hi,,tt2359810,/wi1Qv5nPo0ddJgjA0baD9MR3NC0.jpg,/9Ws6Ayncx7OhKuC9tLU786Va52U.jpg,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 3653, ""logo_path"": ""/dEpilNgoW7tElN3xacXckHxGXbo.png"", ""name"": ""Eros International"", ""origin_country"": ""IN""}, {""id"": 93991, ""logo_path"": ""/qFcZA3BpKxAsy8QBGlDVc9X1dDy.png"", ""name"": ""Colour Yellow Productions"", ""origin_country"": ""IN""}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]","[{""english_name"": ""Hindi"", ""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]","[""IN""]","{""id"": 1425100, ""name"": ""World Of Raanjhanaa"", ""poster_path"": ""/odV8XsZyUrDsHIou9Fr0CWsu1AS.jpg"", ""backdrop_path"": ""/8aWG8SzVovCSP5DP8wSrllOsybc.jpg""}"
191107,Barry Hilton: Live Down Under,Barry Hilton: Live Down Under,"Barry Hilton, ""The Cousin"", South Africa's most popular International stand-up comedian, performs his original brand of South African humour live in Australia.",,Released,False,False,2005-01-01,0,0,0,0.0286,7.0,1,en,,,,,"[{""id"": 35, ""name"": ""Comedy""}]",[],[],"[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}]","[""US""]",null
191126,Forces Of Nature,Forces Of Nature,"Witness the awesome power and the unimaginable destruction of explosive volcanoes, ground-buckling earthquakes, and deadly tornadoes as you head into the field with scientists who risk their lives exploring the origins and behaviors of these fearsome natural disasters.",A Giant-Screen Film,Released,False,False,2004-05-04,40,0,0,0.507,8.2,5,en,,tt0330686,/cH5XW3IZLaCqwlGqRRicPWU0GBF.jpg,/e3MSmdH6pbqRsQ1J4vgY0BbZ56T.jpg,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10770, ""name"": ""TV Movie""}]","[{""id"": 7506, ""logo_path"": null, ""name"": ""Graphic Films"", ""origin_country"": """"}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}, {""english_name"": ""Spanish"", ""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",[],null
191124,The Amazing Mr. Williams,The Amazing Mr. Williams,"Kenny Williams, a lieutenant on the homicide squad, is engaged to Maxine Carroll, the Mayor's secretary. Or isn't he rather married with his job? For each time he has a date with his longtime fiancée, he is prevented from keeping it by his devotion to duty. Maxine, in desperation, decides to take action and bring Kenny to the altar. Who will win, Maxine's curves or the glorious fight against crime?",A BOMBARDMENT OF LAUGHS!,Released,False,False,1939-11-22,85,0,0,1.2629,5.8,10,en,,tt0031038,/dUh0h1iXRW70fyBU2bFC6GsGkN6.jpg,/igGPiWALHlGm2imAcdGxs8agpkn.jpg,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]","[{""id"": 5, ""logo_path"": ""/71BqEFAF4V3qjjMPCpLuyJFB9A.png"", ""name"": ""Columbia Pictures"", ""origin_country"": ""US""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}]","[""US""]",null
191123,Michael Crawford in Concert,Michael Crawford in Concert,"The Tony Award-winning originator of the title role in the global stage success The Phantom of the Opera, Michael Crawford brings his unique voice and charismatic presence to this one-of-a-kind concert event. Crawford performs Broadway, inspirational and traditional favorites at the Cerritos Center in Los Angeles. For his signature Phantom songs, he is joined by Dale Kristien, his co-star in the Los Angeles company of that show. He salutes that show's creator Andrew Lloyd Webber with tunes from two of the composer's other musicals. Experience Michael Crawford in Concert and savor a magical performance specifically staged for home viewing.",Some melodic music of the night with the original Phantom.,Released,False,False,1998-03-01,65,0,0,0.177,0.0,0,en,,tt0242681,/xdqUXQfaPuCJLDnjw80U6fFoaeV.jpg,,"[{""id"": 10402, ""name"": ""Music""}]",[],[],[],"[""US""]",null
191128,Escape in the Desert,Escape in the Desert,Escaped Nazi POWs hold the denizens of a California resort hostage.,,Released,False,False,1945-05-01,79,0,0,0.7251,0.0,0,en,,tt0037677,/n5HDtw5x4Lo3h0fbF7fRB2P8Itx.jpg,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]","[{""id"": 174, ""logo_path"": ""/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png"", ""name"": ""Warner Bros. Pictures"", ""origin_country"": ""US""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}]","[""US""]",null
191132,N:O:T:H:I:N:G,N:O:T:H:I:N:G,"“The screen, illuminated by Paul Sharits’ N:O:T:H:I:N:G, seems to assume a spherical shape, at times – due, I think, to a pearl-like quality of light his flash-frames create … a baroque pearl, one might say – wondrous! … One of the most beautiful films I’ve seen.” – Stan Brakhage",,Released,False,False,1968-12-17,36,0,0,0.1147,4.5,13,en,,tt2145306,/2s5je2tkXcEJeOQpAbQUVuD6TxY.jpg,,[],[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""english_name"": ""No Language"", ""iso_639_1"": ""xx"", ""name"": ""No Language""}]","[""US""]",null
191140,Live From Toronto,Live From Toronto,"The Gaither Homecoming Tour celebrates its 10th anniversary in a big way by capturing all the sounds and excitement of a concert-in-the-round on video in Live From Toronto.This one-of-a-kind event showcases performances by the Gaither Vocal Band, Ernie Haase & Signature Sound, Russ Taff, Jessy Dixon and many more!",with their Homecoming Friends,Released,False,False,2006-01-01,119,0,0,0.1174,0.0,0,en,https://store.gaither.com/SHDVD4695.item,,/1q6EYXfqbeNuJ6VjWfke0qKKuDJ.jpg,,"[{""id"": 10402, ""name"": ""Music""}]","[{""id"": 89341, ""logo_path"": ""/9AFIfoY73ThHx19EEWdLnyVJsbP.png"", ""name"": ""Gaither Television Productions"", ""origin_country"": """"}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}]","[""US""]",null
191134,Prelude,Prelude,It follows the events leading up to a high school shooting by telling the story of how seemingly unrelated lives can intertwine and something so small can have such a dramatic effect on us all.,,Released,False,False,2008-03-21,12,11000,0,0.1644,9.0,2,en,,tt1236480,,,[],[],[],"[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}, {""english_name"": ""Spanish"", ""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]","[""US""]",null
191130,Genius at Work,Genius at Work,Two actors who play detectives on the radio find themselves investigating a real crime masterminded by an arch-criminal named the Cobra.,,Released,False,False,1946-10-20,61,0,0,0.9204,6.0,2,en,,tt0037735,/lfuk57QWugOLYESkXs2znrltJGV.jpg,/ewYO75alaEsOxAkpcYtnvYpSn19.jpg,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]","[{""id"": 6, ""logo_path"": ""/n53F7K9scQWFXYbrCablqLKqJdp.png"", ""name"": ""RKO Radio Pictures"", ""origin_country"": ""US""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}]","[""US""]",null
191137,House of Bodies,House of Bodies,"While indulging his appetite for the grim and gruesome by patronizing a voyeuristic Web site that's based in a house where a serial killer once lived, a hearing-impaired boy begins to suspect that the site's violence is more than just make-believe.",,Released,False,False,2013-04-19,79,0,0,1.3092,4.9,35,en,,tt2321341,/iKK4AOQrmWS3Ylr16HGJp3yUMLn.jpg,/osQUDA99oxrQaSR6FYNssOXXfAo.jpg,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 5677, ""logo_path"": null, ""name"": ""Flavor Unit Entertainment"", ""origin_country"": ""US""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}]","[""US""]",null
