id,title,original_title,overview,tagline,status,adult,video,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,original_language,homepage,imdb_id,poster_path,backdrop_path,genres,production_companies,production_countries,spoken_languages,origin_country,belongs_to_collection
142802,Gongofer,Гонгофер,"Group of Cossacks are coming to Moscow to buy an ox. Moscow turns out to be a devilish hole crowded with witches. Some local witch seduces one of the Cossacks, Kolka Smagin and robs him of his eyes, giving him alien blue ones instead. Now Kolka and his uncle Zarubin are ready to start World War III in order to get the eyes back. The quest begins.",,Released,False,False,1992-01-01,98,0,0,0.9026,4.7,15,ru,,tt0361661,/t6DkMQJ0VTp0GuS9pqyAbYDxbmh.jpg,/uDsvV9iT7FrTTWJ7YdWmvxU50j3.jpg,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]","[{""id"": 169111, ""logo_path"": null, ""name"": ""MMM"", ""origin_country"": """"}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]","[{""english_name"": ""Russian"", ""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]","[""RU""]",null
142803,"Warren Miller's Bloopers, Blunders and Bailouts","Warren Miller's Bloopers, Blunders and Bailouts","Warren Miller's Bloopers, Blunders and Bailouts is a slapstick compilation of earlier Miller programs celebrating extreme klutziness and silliness in sundry winter wonderlands. Miller plays droll host for a feast of archival footage revealing the human body's capacity to bounce and bounce (and bounce) down endless ski runs after a loss of footing. The question of how many rocks and trees a man can hit before he's broken is never quite resolved, but less agonizing comedy can be found in ordinary mishaps on rope tows and first-time skier panic on gentle bunny runs. Then there's the human impulse to attempt the truly stupid, such as skiing down steep hills of weeds and riding bikes down ski trails. Novel activities include skiing with dogs, skiing in bikinis (both genders), and skiing on furniture. If the measure of a man is whether he can rappel down a steep hill in skis, well, heroes await within.",,Released,False,False,2004-09-14,98,0,0,0.0,0.0,0,en,http://www.skinet.com/warrenmiller/,,,,[],[],[],[],"[""US""]",null
142807,The Man from Karpazia,Ο Άνθρωπος της Καρπαζιάς,"Anestis is a nice guy but he doesn't have the courage to react when others bother him. When one of his close friends brings him some ""magic"" pills that give Anestis the superpowers of his dreams, everything is going to change...",,Released,False,False,1969-01-01,97,0,0,1.3776,7.0,5,el,,tt0202234,/nB8pLODwGfoF00NFpQQGV2FKHwQ.jpg,/woyiCBoxyxuByci8PLEjVZje1jO.jpg,"[{""id"": 35, ""name"": ""Comedy""}]","[{""id"": 22155, ""logo_path"": ""/qLSar0cnYCEvazUsnP9UkBsY0GJ.png"", ""name"": ""Karagiannis-Karatzopoulos"", ""origin_country"": ""GR""}]","[{""iso_3166_1"": ""GR"", ""name"": ""Greece""}]","[{""english_name"": ""Greek"", ""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}]","[""GR""]",null
142808,Dauria,Даурия,"A chronicle of life in a small village in the Baikal Region on the eve of World War I and at the time of the October Revolution. The age-old foundations are crumbling, the process of social stratification is underway and, as a result, some people go to defend the revolution, and others - to fight against it. The main hero is the young Cossack Roman Ulybin. At first, this carefree daredevil is preoccupied only with one problem: whether his sweetheart, Dashutka, is to marry him or a merchant’s son, Alyoshka. Roman is killing time fist-fighting with his rival. But little by little, the young man realizes that the world around him has changed, that people are fighting for equality and social justice, and, being a real Cossack, he can’t remain on the sidelines…",,Released,False,False,1972-05-08,172,0,0,1.0469,5.9,10,ru,,tt0066969,/mGljeS8IWDIrIkCVpy6QzQu4FvP.jpg,/5a4llqZhdvTcExRVP5y7Ay6lXmU.jpg,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]","[{""id"": 10845, ""logo_path"": ""/8qh5BEyKYOQ0e81LPbvWHQvyOy5.png"", ""name"": ""Lenfilm"", ""origin_country"": ""SU""}]","[{""iso_3166_1"": ""SU"", ""name"": ""Soviet Union""}]","[{""english_name"": ""Russian"", ""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]","[""SU""]",null
142810,Two Captains II,Два капитана 2,"The beginning of the 20th century. The recklessness of fanatics is pushing humanity towards the abyss. A revolution begins in Russia. Crazy Dr. Farkus induces an orgasm of inanimate matter.  White Moroccan dwarfs are becoming active. A second Sun appears in the sky. In this difficult environment, captains selflessly confront the forces of chaos, maintaining the cosmic balance of history.",,Released,False,False,1992-01-01,70,0,0,0.4525,4.3,9,ru,,tt0183022,/tbsatUubp1PrzIlQPuF8YQtQryz.jpg,,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10402, ""name"": ""Music""}]","[{""id"": 93099, ""logo_path"": ""/anZyUrl6OmCth1WhHGXbv6Oagd3.png"", ""name"": ""Nikola Film"", ""origin_country"": ""RU""}, {""id"": 41700, ""logo_path"": null, ""name"": ""Avrora Film"", ""origin_country"": ""RU""}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]","[{""english_name"": ""Russian"", ""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]","[""RU""]",null
142815,Time at the Top,Time at the Top,"14-year old Susan Shawson travels back in time in her building's elevator. As altered by a retired physicist living in her building, it transports her from Philadelphia of 1998 back to the same place in 1881. There she meets Victoria Walker, a girl her own age in need of assistance with her own family problems. Gradually discovering the power of her time machine, Susan, Victoria, and her young brother Robert travel back and forth in time and succeed in changing both the past and the future.",Susan has the key to an awesome adventure!,Released,False,False,1999-01-17,96,3200000,0,0.73,6.1,12,en,,tt0160986,/oSvMlx83XbMOlSvcpHIgOOJHoE9.jpg,/pqKvxsvLmhvbqG8ReIOH0Nh9EcC.jpg,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}]","[{""id"": 29849, ""logo_path"": null, ""name"": ""Showtime/The Movie Channel"", ""origin_country"": """"}, {""id"": 4345, ""logo_path"": null, ""name"": ""Taurus 7 Film Corporation"", ""origin_country"": """"}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]","[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}]","[""CA"", ""US""]",null
142817,Deadline,Дедлайн,,,Released,False,False,2004-09-01,66,0,0,0.769,0.0,0,ru,,tt0417594,,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]","[{""id"": 3419, ""logo_path"": ""/byrxE2pJD9JLyBCIzyK0pYVanyG.png"", ""name"": ""Central Partnership"", ""origin_country"": ""RU""}, {""id"": 144056, ""logo_path"": null, ""name"": ""Pro-Cinema Production"", ""origin_country"": ""RU""}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]","[{""english_name"": ""Russian"", ""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]","[""RU""]",null
142823,Meat Loaf VH1: Storytellers,Meat Loaf VH1: Storytellers,a live concert tour by Meat Loaf which one concert was played on the channel VH1. Meat Loaf told humorous stories of his career as a singer and how he unfolded into rock stardom. The DVD version has two additional songs. Some songs on the CD are taken from Meat Loaf's Hard Rock Live performance (also for VH1). Others were taken from the pre-show soundcheck.,,Released,False,False,1999-09-14,100,0,0,0.3779,0.0,0,en,,tt0242664,/yxuFJkrOtaFMH4Q9XzfsQrxDiUm.jpg,,[],[],[],[],"[""US""]",null
142825,House Under the Starry Skies,Дом под звёздным небом,Old scientist Bashkirtsev is very surprised to discover the possible contacts with other world...,,Released,False,False,1991-01-07,121,0,0,0.9409,3.0,8,ru,,tt0101752,/sxapsHBml188cOqwPaKGXBkCz8E.jpg,/oNaomagCkzft0LekFR3c0ODw0PR.jpg,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 344, ""logo_path"": ""/xenuUvcunUNpbaDOYGhWZERaym7.png"", ""name"": ""Mosfilm"", ""origin_country"": ""SU""}, {""id"": 20017, ""logo_path"": null, ""name"": ""Krug"", ""origin_country"": ""SU""}]","[{""iso_3166_1"": ""SU"", ""name"": ""Soviet Union""}]","[{""english_name"": ""Russian"", ""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]","[""SU""]","{""id"": 1244505, ""name"": ""\u0422\u0440\u0438\u043b\u043e\u0433\u0438\u044f \u0410\u0421\u0421\u0410"", ""poster_path"": ""/ocPesYGs93h24697n6Vi6ZvQTPp.jpg"", ""backdrop_path"": ""/daPBexa0I4aH9y5Vqtub8x5kjLl.jpg""}"
142826,The Five Billion Dollar Legacy,遺產伍億圓,"Three men and three women beguile, blackmail, bicker and backstab (sometimes literally) each other all the way to a shock surprise ending, in this death-filled, haunted house mystery, written and directed by Shaw Brothers' Japanese maestro Inoue Umetsugu.",,Released,False,False,1970-03-19,93,0,0,0.8661,6.0,1,zh,,tt0445830,/wqCb8MaHWo54otSQZ1AtFKoKe9X.jpg,,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 5798, ""logo_path"": ""/tmuI9BGXgpWLmokhlxpnG3IGNQB.png"", ""name"": ""Shaw Brothers"", ""origin_country"": ""HK""}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]","[{""english_name"": ""Mandarin"", ""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]","[""HK""]",null
142827,The Three Little Pigs The Musical,De 3 Biggetjes De Musical,"Stage registration of the Belgian musical by Studio100. The Belgian girl group K3 play the three little pigs Knirri, Knarri and Knorri, who are ravaged by wolves. The father wolf Baltimoor encourages his three sons to catch the three little pigs, in order to prove their capability as a wolf. However, the three sons Wupert, Waldo and Willie encounter unforeseen developments.",,Released,False,True,2003-04-03,145,100000,0,0.8804,8.2,4,nl,,tt2342356,/ijmmVwiiaAk7hhlCaJBioYpQCLs.jpg,/zwR4uBXUjMJDcooKk640mFBfK0l.jpg,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]","[{""id"": 25894, ""logo_path"": ""/eWzrltIBLOlLxc5FVKUcAcas3UM.png"", ""name"": ""Studio 100"", ""origin_country"": ""BE""}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}]","[{""english_name"": ""Dutch"", ""iso_639_1"": ""nl"", ""name"": ""Nederlands""}]","[""BE""]",null
142828,My Dear Fellow,Дорогой мой человек,"Military doctor Vladimir Ustimenko is a man of duty and honor, committed to the cause he serves, and one single love that he carries through his whole life: Varvara Stepanova is a whimsical girl who dreamed of becoming a great actress but eventually became a geologist. The war will cruelly interfere in the fate of the heroes and confuse their relationship even more.",,Released,False,False,1958-08-07,105,0,0,0.8008,5.2,6,ru,,tt0051550,/eBmdkZzlGdVYd56Vxv2WzV4pCt3.jpg,/e2HCFaLqcmtzmseL2zKjXhWnlio.jpg,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]","[{""id"": 10845, ""logo_path"": ""/8qh5BEyKYOQ0e81LPbvWHQvyOy5.png"", ""name"": ""Lenfilm"", ""origin_country"": ""SU""}]","[{""iso_3166_1"": ""SU"", ""name"": ""Soviet Union""}]","[{""english_name"": ""Russian"", ""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]","[""SU""]",null
142829,In fraganti,In fraganti,,,Released,False,False,2009-12-25,95,0,0,0.2191,6.2,13,es,,tt1956527,/3yNuDdD7GOTl0kHKIXjuBQoUJXl.jpg,/pB3s5rkIYQW3ZIlyxkX3vbptn0F.jpg,"[{""id"": 35, ""name"": ""Comedy""}]","[{""id"": 51949, ""logo_path"": ""/9Z5KwkBPIEJmJCJBQe91n2YMM5U.png"", ""name"": ""Dago Garc\u00eda Producciones"", ""origin_country"": ""CO""}]","[{""iso_3166_1"": ""CO"", ""name"": ""Colombia""}]","[{""english_name"": ""Spanish"", ""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]","[""CO""]",null
142830,Holy Moly!,Ёлки-палки!..,"Yevgeny Yevstigneyev, Georgy Burkov, Leonid Yarmolnik, Galina Polskikh in a sad comedy by Sergey Nikonenko based on Vasily Shukshin’s short stories “Touches on the Portrait”, “The Stubborn One”, “The Strong Go Further”. Nikolai Knyazev works in a TV repair shop. God has blessed him with golden hands and heart, yet the majority of his fellow-town folk think he’s a bit nutty. And for a good reason: he’s constructing a perpetual motion machine, for years has been writing a philosophical treatise, dreaming of world fame and looking down on the other inhabitants of this sinful earth. But no matter how hard he is looking, he can’t see where his happiness (that is, post-office employee Lyuba) lies…",,Released,False,False,1988-01-01,88,0,0,0.9684,6.2,8,ru,,tt0096482,/6SLL5X9nYR2M7wZbT1cP39ELbKO.jpg,/eYjqLMtQTzj2bxFVdn5DB55wAcj.jpg,"[{""id"": 35, ""name"": ""Comedy""}]","[{""id"": 28598, ""logo_path"": null, ""name"": ""Zodiak"", ""origin_country"": ""SU""}, {""id"": 21978, ""logo_path"": ""/3EP1gJYMGlEt7j17naPMg5e2LH2.png"", ""name"": ""Gorky Film Studios"", ""origin_country"": ""SU""}]","[{""iso_3166_1"": ""SU"", ""name"": ""Soviet Union""}]","[{""english_name"": ""Russian"", ""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]","[""SU""]",null
142831,Star and Death of Joaquin Murrieta,Звезда и смерть Хоакина Мурьеты,A poor Chilean Joaquin Murrieta decides to move to California in gold searches. On his way he meets a beautiful girl who becomes his wife. But their happiness is short. Life of the gold diggers is cruel... After his wife dies Joaquin takes up arms to revenge.,,Released,False,False,1982-06-08,86,0,0,0.7646,1.0,2,ru,,tt0171957,/ySLJmj7fIb9SiXd3qSPq9clx3mF.jpg,/znEMtlTxqFjoQYGtTym1W9U63GX.jpg,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 21978, ""logo_path"": ""/3EP1gJYMGlEt7j17naPMg5e2LH2.png"", ""name"": ""Gorky Film Studios"", ""origin_country"": ""SU""}]","[{""iso_3166_1"": ""SU"", ""name"": ""Soviet Union""}]","[{""english_name"": ""Russian"", ""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]","[""SU""]",null
142832,Stylemasters 2,Stylemasters 2,"Back on the North Shore for another season... The winter of 1980/81. Hawaiians, Aussies, international all stars, and the new wave of Californians are taking it to the next level.  Weaver and Wills are on the scene, this time with a Super 8 Sound rig to document the surfing world's proving grounds. See and hear what it was like to be there.  Digitally remastered featuring an original musical score by Mphase.",... the height of single fin surfing.,Released,False,False,2009-10-01,37,0,0,0.0,0.0,0,en,,,,,[],[],[],[],"[""US""]",null
142833,"Hello, It's Me!","Բարև, ես եմ","In post-war Armenia, physicist Artyom buries himself in work, haunted by the loss of his wife in WWII, unable to let go of the past. Meanwhile, young Tanya refuses to accept her stepfather, still waiting for her real father, missing in action for years. Their parallel journeys explore memory, loss, and the weight of history—both personal and national. As Artyom grapples with the dilemma of remembering versus forgetting, the film becomes a meditation on identity, time, and the inescapable pull of the past. Partially based on the life of prominent Soviet-Armenian scientist Artem Alikhanyan, Hello, It’s Me! is a deeply reflective exploration of history’s grip on both individuals and nations.",,Released,False,False,1966-03-26,137,0,0,0.9412,5.2,4,hy,,tt0059943,/by6Vq3uMY7NYvCHraSocMCCBKCf.jpg,/aiEMx02Wri9eAY1dJIOrTc61fQp.jpg,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 4484, ""logo_path"": ""/qWC0eR60XPtyONfPQwVMKQ9pZS8.png"", ""name"": ""Armenia Studio"", ""origin_country"": ""SU""}]","[{""iso_3166_1"": ""SU"", ""name"": ""Soviet Union""}]","[{""english_name"": ""Armenian"", ""iso_639_1"": ""hy"", ""name"": """"}, {""english_name"": ""Russian"", ""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]","[""SU""]",null
142835,Mock the Week - Too Hot For TV 2,Mock the Week - Too Hot For TV 2,"Produced exclusively for DVD, three hilarious hours of the country's finest comic minds battling it out on TVs most outrageous comedy show.  MOCK THE WEEK TOO HOT FOR TV 2 is the sharpest, rudest and funniest collection of Mock the Week moments so far, delving into the show's archives to unearth laugh out loud nuggets of comedy gold never previously allowed to be shown.  Watch Dara O Briain, Frankie Boyle, Hugh Dennis, Russell Howard, Andy Parsons and a host of Britain s finest stand ups pushing the boundaries further than ever before",,Released,False,False,2009-11-09,120,0,0,0.3857,9.5,2,en,,,/qdjXZEsou5z1R158pL2yNGyXEWw.jpg,,[],"[{""id"": 27500, ""logo_path"": null, ""name"": ""Angst Productions"", ""origin_country"": ""GB""}, {""id"": 3324, ""logo_path"": ""/dqT3yOTlfJRmtvk52Ccd1O6dZ0A.png"", ""name"": ""BBC"", ""origin_country"": ""GB""}]",[],"[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}]","[""GB""]",null
142837,Flow: The True Story of a Surfing Revolution,Flow: The True Story of a Surfing Revolution,"FLOW - the true story of a surfing revolution, is an award winning, feature documentary illustrating the evolution of modern surfing over the last 40 years and celebrates the lives and unparalleled history of the channel islands surf team and their world renowned surfboard designer/shaper Al Merrick. The story centers on the special relationships fostered by Al, highlighting his spiritual and visionary approach that helped cultivate his Channel Island Team riders into professional athletes and world champions - 16 to date. FLOW is a timeless, heartfelt, and soulful perspective of one man's influence on a bevy of talented individuals and speaks to the hearts and minds of anyone who seeks adventure, triumph in the face of adversity, or wants to tap into the mystical sides of some of the most influential athletes in surfing's history. This is their story...",the true story of a surfing revolution.,Released,False,False,2006-01-01,98,0,0,0.0071,0.0,0,en,,tt1471164,/qkOIA9TeuADo2JXeOlTm9Mn8ey5.jpg,,"[{""id"": 99, ""name"": ""Documentary""}]",[],[],[],"[""US""]",null
142839,Snake Catcher,Змеелов,"The former director of a large deli Pavel Shorokhov, having returned from prison and not received the expected reception from his wife, who forbade him to see his son, temporarily settles with Kotov, the owner of the lists of participants in the unaccounted goods movement system. Kotov, who is near death, transfers lists to Shorokhov and thereby puts him at risk from former accomplices. But Shorokhov breaks the pledge circle...",,Released,False,False,1986-03-14,97,0,0,1.0604,3.0,4,ru,,tt0090375,/1wgL3cv3wAUTU5mpWpcBm4gzE8A.jpg,/3Gde728mjJROHyEhAxGrmtlJ7UC.jpg,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]","[{""id"": 344, ""logo_path"": ""/xenuUvcunUNpbaDOYGhWZERaym7.png"", ""name"": ""Mosfilm"", ""origin_country"": ""SU""}]","[{""iso_3166_1"": ""SU"", ""name"": ""Soviet Union""}]","[{""english_name"": ""Russian"", ""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]","[""SU""]",null
142840,Mock the Week - Too Hot For TV 3,Mock the Week - Too Hot For TV 3,"If you've ever wondered how 'Mock the Week' would look in a world without censors, then wonder no more.  This exclusive DVD contains three specially expanded episodes with all the smut put back in and an even more outrageous sixty minute reel of completely new ""too hot"" material.  See Dara, Frankie, Russell, Andy and Hugh go further than ever before with star guests like Ed Byrne, Rhod Gilbert and David Mitchell joining in the misbehaviour.",,Released,False,False,2010-11-08,194,0,0,0.2983,10.0,2,en,http://www.bbc.co.uk/programmes/b006t6vf,,/gsbM4a42GOiuLu3lQLcTlMlgjYo.jpg,,"[{""id"": 35, ""name"": ""Comedy""}]","[{""id"": 27500, ""logo_path"": null, ""name"": ""Angst Productions"", ""origin_country"": ""GB""}, {""id"": 3324, ""logo_path"": ""/dqT3yOTlfJRmtvk52Ccd1O6dZ0A.png"", ""name"": ""BBC"", ""origin_country"": ""GB""}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]","[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}]","[""GB"", ""US""]",null
142841,Bassie & Adriaan: Liedjes uit Grootmoederstijd,Bassie & Adriaan: Liedjes uit Grootmoederstijd,,,Released,False,False,1995-12-31,0,0,0,0.0684,0.0,0,nl,,,/n5IKjcmQJsmV4FWg8vViJC5buf6.jpg,/bEuWlMcvmItB4YL2JRWIvP6aAVT.jpg,"[{""id"": 10751, ""name"": ""Family""}]","[{""id"": 264276, ""logo_path"": null, ""name"": ""Adrina Produkties BV"", ""origin_country"": """"}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}]","[{""english_name"": ""Dutch"", ""iso_639_1"": ""nl"", ""name"": ""Nederlands""}]","[""NL""]","{""id"": 966078, ""name"": ""Bassie & Adriaan Collectie"", ""poster_path"": ""/aHt7tS1TtxAkdiECgvvgkkJTnBq.jpg"", ""backdrop_path"": ""/tdFQ2CotT23c67GMETa7CjXluX8.jpg""}"
142843,Men Are Not Gods,Men Are Not Gods,Actor Edmund Davey becomes a star overnight when his wife and co-star teams up with the secretary of a noted stage critic to produce a glowing review of his 'Othello'.,,Released,False,False,1936-11-26,83,0,0,0.7481,5.4,15,en,,tt0027954,/w2lqS7DqjCyVxIcaz0suOCTiAt1.jpg,/350zqzTqrkihteK8dHuvyHdADpf.jpg,"[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 659, ""logo_path"": null, ""name"": ""London Films Productions"", ""origin_country"": ""GB""}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]","[{""english_name"": ""English"", ""iso_639_1"": ""en"", ""name"": ""English""}]","[""GB"", ""US""]",null
142844,Bassie & Adriaan: In het Theater - 25 Jaar Theater,Bassie & Adriaan: In het Theater - 25 Jaar Theater,"Bassie & Adriaan traveled throughout the Netherlands and Belgium for years with their Lachspektakelshow (Laughter Spectacular Show). There, they entertained millions of children with their cheerful songs and fun scenes.",,Released,False,False,2003-11-04,0,0,0,0.0143,0.0,0,nl,,,/g3qCDNwWesYlRbhC0HYhnKOWSgS.jpg,/bEuWlMcvmItB4YL2JRWIvP6aAVT.jpg,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]","[{""id"": 264276, ""logo_path"": null, ""name"": ""Adrina Produkties BV"", ""origin_country"": """"}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}]","[{""english_name"": ""Dutch"", ""iso_639_1"": ""nl"", ""name"": ""Nederlands""}]","[""NL""]",null
142845,Combustion Surf Film,Combustion Surf Film,"An all new hight energy surf film featuring ""the best of"" Channel Island Surf Team both past and present including rare vintage Tom Curren, all-time Kelly Slate, and all new Tim Curran, Dane Reynolds, Bobby Martinez, and more...",a Visual Anthology of the C.I. Surf Team,Released,False,False,2006-01-01,0,0,0,0.0,0.0,0,en,,,,,[],[],[],[],"[""US""]",null
142846,The Option,Aopção ou As Rosas da Estrada,"The Option centers on a group of rural women who cut sugar cane and live in ramshackle highway neighborhoods. For many, their only escape to a potentially better life is through prostitution, often with truck drivers.",,Released,False,False,1981-11-05,88,0,0,0.1823,5.8,5,pt,,tt0128381,/3A1a4r28CyMGvZVHer3bwrZvquy.jpg,,"[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 80023, ""logo_path"": null, ""name"": ""Prodsul"", ""origin_country"": ""BR""}, {""id"": 13930, ""logo_path"": ""/3XZZx8IOBO8bIl2kZxvvFeLuhMC.png"", ""name"": ""Embrafilme S/A"", ""origin_country"": ""BR""}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}]","[{""english_name"": ""Portuguese"", ""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]","[""BR""]",null
142847,Bassie & Adriaan: In het Theater - Lachspektakelshow,Bassie & Adriaan: In het Theater - Lachspektakelshow,,,Released,False,False,2005-03-15,0,0,0,0.0143,0.0,0,nl,,,/8Clkk9zlddky2NpFfktj7mSIBzV.jpg,/bEuWlMcvmItB4YL2JRWIvP6aAVT.jpg,"[{""id"": 10751, ""name"": ""Family""}]","[{""id"": 264276, ""logo_path"": null, ""name"": ""Adrina Produkties BV"", ""origin_country"": """"}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}]","[{""english_name"": ""Dutch"", ""iso_639_1"": ""nl"", ""name"": ""Nederlands""}]","[""NL""]",null
142848,Sliding Liberia,Sliding Liberia,"Sliding Liberia follows four young surfers to Liberia in search of more than perfect waves. Risking everything to explore the West African country devastated by decades of war, they record the stories of people they meet - people like Alfred, who became Liberia's first surfer after finding a bodyboard while fleeing from rebels. Besides rediscovering a break that could be the best-kept secret in the surfing world, they find something more important - a way to travel responsibly in the 21st century.",,Released,False,False,2008-01-01,48,0,0,0.0071,0.0,0,en,,,/b2FUxn6JlqxIDrf5K3KbGPXHM3h.jpg,,"[{""id"": 99, ""name"": ""Documentary""}]",[],[],[],"[""US""]",null
142850,Thread,Thread,"Surfing well is a lifetime's pursuit that's expressed in subtleties: the pull of shoulders, the timing of breath. Unfolding on distant shores, each wave and location with its own flavor, Thread sews together experiences, offering a meditative look at the most fluid of the arts. Featuring Joel Tudor, Taylor Knox, the Long brothers, The Campbell Brothers, Ray Barbee, Joe Curren, Tom Carroll, Jim Denevan and more.",A film by Patrick Trefz,Released,False,False,2007-01-01,0,0,0,0.3695,0.0,0,en,,,/lzsNTMxLsentkwUwWGZpmsyrDKN.jpg,,[],[],[],[],"[""US""]",null
142851,Art of Living in Odessa,Искусство жить в Одессе,The plot of the movie is based on books of Isaak Babel about Jewish criminals in city of Odessa before and after the Russian revolution.,,Released,False,False,1990-07-02,107,0,0,1.0604,5.2,8,ru,,tt0097596,/sDUav2pIlsb0pHhGoj1Tg7vIrd6.jpg,/97ascbIR0epCfjYggGJR9enWaQ0.jpg,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]","[{""id"": 3161, ""logo_path"": ""/p22GDJaOniIWidl1vPqzBv4qxFN.png"", ""name"": ""Odessa Film Studio"", ""origin_country"": ""SU""}]","[{""iso_3166_1"": ""SU"", ""name"": ""Soviet Union""}]","[{""english_name"": ""Russian"", ""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]","[""SU""]",null
142853,Bassie & Adriaan Leren en Lachen 2,Bassie & Adriaan Leren en Lachen 2,,,Released,False,False,,0,0,0,0.0,0.0,0,nl,,,/wiA8Pkx3EIN6Rafc3M1KxYLyP1C.jpg,,[],[],[],[],"[""NL""]",null
142854,Bassie & Adriaan Leren en Lachen 3,Bassie & Adriaan Leren en Lachen 3,,,Released,False,False,,0,0,0,0.0,0.0,0,nl,,,/Ana11AZaaSYFkWvgbiGFDOpeiX.jpg,,[],[],[],[],"[""NL""]",null
142856,The Dream Tour,The Dream Tour,"Follow the 2006 Foster's ASP World Tour through 11 stops on 5 continents... and a handful of the world's best waves. From 10 foot Bells to the Mexican Miracle to Kelly Slater clinching his eighth world title at a perfect Mundaka, The Dream Tour's here in all it's frothing glory.",,Released,False,False,,56,0,0,0.0071,0.0,0,en,,,/h1AKTxZbA4wfM9lBHEIxKpT1FVh.jpg,,[],[],[],[],"[""US""]",null
